normal,uniform,poisson
0.6684177,1.9988706,6.0
2.8347492,2.6787176,8.0
2.7002926,1.8296753,5.0
-1.9662924,1.667094,5.0
3.4133735,2.2460785,7.0
-2.0309024,2.635867,8.0
1.7253697,2.7825558,9.0
3.4211798,2.3410466,7.0
-0.3185737,1.3566511,4.0
-2.5851579,2.5024314,8.0
5.3135166,1.5215302,4.0
-1.6710293,2.3673544,7.0
0.9997966,1.7460654,5.0
3.505843,1.9311032,6.0
3.3239925,2.8039865,9.0
3.3604755,2.9522014,11.0
-1.5652308,2.5841165,8.0
2.990028,1.0218275,1.0
7.90511,2.8329155,10.0
0.28315115,2.6614962,8.0
0.09169102,2.2585406,7.0
1.529382,2.4817102,7.0
0.9942491,1.81233,5.0
2.5285113,2.5866463,8.0
5.6149693,1.569107,4.0
-1.8000443,1.4060266,4.0
4.8178487,1.2019036,3.0
2.6921406,1.7251709,5.0
4.688077,2.339679,7.0
1.9918625,1.6178195,5.0
2.3914125,1.8583288,5.0
-1.96632,1.0136613,1.0
2.5335503,1.1357424,3.0
3.3092775,2.503593,8.0
2.0195026,2.2508926,7.0
6.976838,1.4505827,4.0
3.4129834,2.7749043,9.0
-3.5295653,1.2825998,3.0
2.7957532,2.9387712,11.0
1.6093833,2.746422,9.0
6.127033,1.3178589,4.0
2.2076356,2.6472216,8.0
-0.8971505,2.4975448,8.0
5.1831446,1.9386764,6.0
2.5154264,1.2273248,3.0
9.167246,2.7119443,9.0
3.1125507,1.082428,2.0
-2.385981,2.4091885,7.0
5.9569464,2.3824472,7.0
2.4096851,1.2084259,3.0
1.2856616,2.815723,9.0
-2.0180402,2.741324,9.0
-1.1305633,1.6361728,5.0
0.9094403,2.8641586,10.0
3.8720703,1.1859889,3.0
3.0309844,1.8544924,5.0
3.2098088,2.6030898,8.0
8.055069,1.902225,6.0
1.4107112,2.6464295,8.0
0.6691766,1.853513,5.0
6.9740324,2.3652406,7.0
-1.850826,2.5996475,8.0
5.2295895,2.6000023,8.0
1.4686799,1.0303237,1.0
1.697144,2.7833986,9.0
4.908438,1.8418314,5.0
6.945771,2.9587426,11.0
7.165699,2.4555337,7.0
1.9532416,1.1013184,2.0
5.9635916,2.6106029,8.0
0.9653835,1.4648104,4.0
6.1605015,2.5973196,8.0
-1.1445212,1.5304517,4.0
2.3594408,2.343339,7.0
0.9836166,1.9607532,6.0
-0.98257804,1.4051666,4.0
0.55608344,2.5026326,8.0
-3.945158,1.1006918,2.0
-3.515276,1.7964885,5.0
5.9648495,2.2959511,7.0
3.7463338,1.2782323,3.0
0.42272305,1.4804088,4.0
2.2420206,1.5605049,4.0
5.3952446,1.4798698,4.0
1.1565816,2.597282,8.0
-3.2499247,1.2147429,3.0
-0.18211722,1.3227819,4.0
-4.634877,1.0637103,2.0
1.0562332,1.061065,2.0
1.7379361,2.3889592,7.0
-3.9362445,2.576929,8.0
4.095065,1.3689668,4.0
1.7537634,1.9316764,6.0
0.0014349222,2.2184343,7.0
3.6201365,2.069043,6.0
-1.5302801,2.9022987,10.0
-0.9032998,2.0370536,6.0
2.5697317,1.3218508,4.0
0.4165944,2.7007833,9.0
-0.46221328,1.4158337,4.0
2.9716482,1.4689733,4.0
3.3860722,2.427982,7.0
0.17175949,1.6941688,5.0
-2.987966,2.494814,8.0
-0.19573951,1.761519,5.0
7.807752,1.4535756,4.0
-3.1066842,1.2055894,3.0
1.7693,1.1100869,2.0
5.0592613,1.2375159,3.0
-1.8938632,1.889826,5.0
2.3780174,1.5765396,5.0
2.3504734,2.5729382,8.0
1.7404346,1.2104361,3.0
0.96664906,2.4349442,7.0
2.711684,2.4085698,7.0
-0.5394919,2.3297706,7.0
4.890627,1.7292707,5.0
1.988776,2.8103185,9.0
-1.2308102,1.649955,5.0
4.4684277,1.0341245,1.0
3.0917466,2.5538719,8.0
7.1860685,1.697772,5.0
-4.2855196,1.8815854,5.0
4.9073095,2.333544,7.0
1.9647665,2.048264,6.0
-0.5138631,1.735411,5.0
-1.4994495,1.989572,6.0
4.9742985,1.8087852,5.0
1.6697197,1.6794224,5.0
0.23065901,1.5095689,4.0
7.3694744,1.4120741,4.0
0.030599475,2.5028694,8.0
-1.5942938,2.8090212,9.0
1.675373,1.4803429,4.0
-1.6476262,1.147843,3.0
5.101485,1.4774791,4.0
-2.0891218,1.4656507,4.0
1.4900745,1.7782252,5.0
-0.23055983,2.7139869,9.0
2.3762827,2.834199,10.0
1.9624643,1.7850024,5.0
4.258626,2.8093276,9.0
0.7299285,1.2404523,3.0
2.708385,1.638099,5.0
3.8767455,1.8055238,5.0
-4.021044,2.6066995,8.0
0.63215244,1.888726,5.0
8.115252,2.1811628,6.0
5.0090685,2.307041,7.0
2.5630493,1.8652407,5.0
4.6634912,1.7822542,5.0
1.278396,1.023059,1.0
-1.7461543,2.3798509,7.0
1.3369577,2.5977063,8.0
4.3003845,2.6360822,8.0
4.0434046,2.246756,7.0
2.5445442,2.4117808,7.0
3.540789,1.3493075,4.0
-0.1916647,2.273211,7.0
-2.0800838,1.3664825,4.0
1.3537023,2.1807199,6.0
1.8287238,2.9084039,10.0
-1.2580924,2.2151732,7.0
3.5816414,1.3255273,4.0
1.1929104,2.7401147,9.0
1.7689941,1.4507906,4.0
2.4447322,1.5343289,4.0
4.3663473,1.0213891,1.0
0.11283386,1.7849367,5.0
2.343904,1.0550804,2.0
7.549499,2.155379,6.0
1.7758664,1.7957643,5.0
1.2031922,1.1856191,3.0
-2.5501862,2.5266767,8.0
-1.5220428,1.7935975,5.0
4.9760857,2.3268824,7.0
2.0927706,2.37746,7.0
1.3971468,2.4678433,7.0
2.9409263,1.7172823,5.0
5.2969675,1.3616832,4.0
5.4494143,2.2929955,7.0
2.4103956,1.5313653,4.0
0.43828416,1.5219259,4.0
-1.2674699,2.725338,9.0
-0.51996803,1.5248413,4.0
3.1281033,1.7953056,5.0
7.7589693,2.1036034,6.0
2.4408529,2.0456152,6.0
-1.5694015,1.4065044,4.0
4.102887,2.1963546,6.0
5.4809866,1.0190804,1.0
8.244077,1.6295898,5.0
2.086142,1.6986611,5.0
2.3014193,1.9592736,6.0
5.4713974,1.4201391,4.0
-0.87158823,2.9301944,11.0
6.270767,1.5684056,4.0
7.604437,2.959931,12.0
4.3863335,2.7496228,9.0
1.7441268,1.0401182,2.0
7.3476276,1.5489666,4.0
5.306742,2.9594343,11.0
6.170986,2.3866997,7.0
0.90555096,2.6505451,8.0
-2.2810555,1.1673936,3.0
-0.3828025,2.6468544,8.0
2.5596058,2.4288464,7.0
4.091078,1.9122382,6.0
3.326007,1.9277096,6.0
3.158722,2.4280434,7.0
4.575508,2.7980475,9.0
0.94316363,1.6364688,5.0
4.1491556,2.3370361,7.0
2.4683087,1.8980474,6.0
2.0310721,2.8587158,10.0
-5.231669,2.2732859,7.0
4.7078047,2.6621833,8.0
1.4970101,1.9346123,6.0
1.0277361,2.7348323,9.0
1.0371503,2.1046329,6.0
5.560425,2.1042118,6.0
-0.89007044,2.3502827,7.0
1.4560051,2.5138016,8.0
0.8842766,1.0898062,2.0
1.8045468,2.0784607,6.0
-0.41375184,1.0405959,2.0
-4.5045567,2.5245304,8.0
-0.3915887,1.8007575,5.0
5.5767717,2.2875466,7.0
2.1192012,1.5658691,4.0
-0.8853183,2.8772202,10.0
4.1723213,1.8847408,5.0
2.5527565,1.2748307,3.0
2.3160908,1.1040796,2.0
-3.428596,1.4523826,4.0
0.7028394,1.4918026,4.0
4.447224,2.145853,6.0
-0.30172515,1.7123405,5.0
-1.0876296,2.5265703,8.0
-5.0091386,2.1046152,6.0
2.513955,1.1452376,3.0
-0.7988169,2.8344676,10.0
9.473394,1.2223299,3.0
1.9913366,2.208156,6.0
-0.95420074,1.7765656,5.0
0.67429924,1.9921429,6.0
-1.6206496,1.9698702,6.0
2.3232923,2.2367268,7.0
5.8746676,2.1527166,6.0
0.38117278,1.5971696,5.0
3.0441837,2.167952,6.0
-2.230196,2.2358208,7.0
3.8715274,2.2641802,7.0
4.4994216,2.8223221,9.0
0.6708907,1.2314959,3.0
0.7780161,2.676331,8.0
4.446416,2.8528333,10.0
3.6207128,2.468289,7.0
2.751545,2.213406,7.0
2.959135,1.858603,5.0
0.048427105,2.57869,8.0
-1.7492125,1.7642106,5.0
8.56727,2.188118,6.0
3.58843,2.343831,7.0
4.6657233,1.1671185,3.0
3.3094475,1.0393096,2.0
-2.3117447,2.584361,8.0
-0.8947706,1.8502986,5.0
1.3255234,1.2240248,3.0
4.630552,1.2031158,3.0
0.47375464,1.6546401,5.0
2.6129305,1.051963,2.0
-2.4058852,2.4065087,7.0
2.4620256,1.9717841,6.0
3.572085,2.268938,7.0
6.3789887,1.7168815,5.0
6.0768423,2.636486,8.0
0.9658575,1.778007,5.0
2.4206233,1.2201352,3.0
1.3349206,1.6229849,5.0
6.918114,2.0447814,6.0
3.718097,1.3020205,3.0
-0.25418973,1.2286472,3.0
8.576309,1.6886907,5.0
3.301402,2.333187,7.0
0.20885587,1.5612035,4.0
7.0631485,1.8337839,5.0
2.8627956,1.7558637,5.0
1.9492433,1.2419939,3.0
3.3423111,2.495771,8.0
-4.8227997,2.3593242,7.0
1.1180878,2.4626179,7.0
2.6232316,2.8104885,9.0
-0.063304424,2.988061,13.0
-2.3184009,1.1408118,3.0
6.929953,1.6434631,5.0
-0.3759725,1.1179199,2.0
-2.7756872,2.2529173,7.0
-1.5409665,2.2020683,6.0
0.050223827,2.6942952,8.0
1.2913499,2.1924362,6.0
3.3515234,1.5366607,4.0
2.1812592,1.5684268,4.0
-5.105206,1.3397303,4.0
-1.4960134,1.7754877,5.0
1.8787535,2.0621605,6.0
5.809084,2.404181,7.0
3.0436187,2.2402823,7.0
5.1797814,1.6292002,5.0
4.280488,2.1574953,6.0
0.0923897,1.1617568,3.0
1.7407146,1.8768845,5.0
-0.22435188,2.0742173,6.0
0.44527936,1.505708,4.0
1.0701177,1.9301008,6.0
1.3941655,1.1502542,3.0
1.7875533,1.44551,4.0
2.175738,1.4531571,4.0
0.57027054,1.169787,3.0
2.0761151,2.1326032,6.0
1.2505345,2.1536574,6.0
-3.3114567,1.3139591,4.0
0.7099159,2.0223436,6.0
4.0227685,2.4091887,7.0
-0.7613158,2.0390937,6.0
5.1144247,1.6080258,5.0
0.3951764,2.3812978,7.0
3.1343925,1.4472111,4.0
6.365166,2.7068248,9.0
5.998187,2.170195,6.0
-3.1787543,1.9124389,6.0
4.4753213,2.4295537,7.0
-0.7177985,1.529115,4.0
-0.20130992,2.0679557,6.0
1.9723773,2.2108016,6.0
2.7739449,1.9908667,6.0
-2.8189316,1.0036396,0.0
1.3888631,1.2652653,3.0
-0.87811255,1.2818668,3.0
4.922724,1.2934949,3.0
3.2921243,2.1546102,6.0
2.5556908,2.969963,12.0
4.332149,2.534481,8.0
1.4781728,2.8807497,10.0
0.38476968,1.6643639,5.0
0.5002184,2.602275,8.0
1.9546068,1.4729965,4.0
4.1608744,2.7450233,9.0
0.26747894,1.4229262,4.0
-0.6624317,2.3219137,7.0
0.12976336,2.2761264,7.0
-0.6445246,2.0482488,6.0
3.2877862,2.183039,6.0
2.5969057,1.0512722,2.0
8.287183,1.450023,4.0
0.61067605,1.9322023,6.0
2.8322878,2.0081587,6.0
-3.2785263,2.9322104,11.0
-0.3545053,2.743072,9.0
-0.86075425,1.8561496,5.0
-4.1733565,1.2009232,3.0
3.5685673,2.1539366,6.0
-0.2876103,2.5099058,8.0
4.318019,2.899336,10.0
-0.76442575,2.3995879,7.0
-5.0904446,1.0894814,2.0
0.7846167,1.7121357,5.0
0.1878879,2.4658213,7.0
3.5628653,1.5299292,4.0
1.9298563,1.6782662,5.0
8.447994,1.7433043,5.0
3.953808,1.8291562,5.0
4.351363,2.300118,7.0
-0.27103567,2.9922657,13.0
4.0774016,2.2655544,7.0
4.4847984,2.9544048,11.0
3.6829774,1.9260612,6.0
4.82042,2.923264,11.0
3.3367758,2.2455177,7.0
-0.18606186,2.0350094,6.0
-0.3213234,2.774713,9.0
1.6318426,2.9287033,11.0
3.679122,2.3769228,7.0
4.6383743,2.1819997,6.0
2.998499,1.6128528,5.0
4.004904,1.7736278,5.0
0.84650946,2.077421,6.0
-2.1806908,2.7030454,9.0
2.341541,1.1488352,3.0
-0.3046558,1.2062204,3.0
-3.6299434,1.2471308,3.0
-1.1179838,1.4088525,4.0
-1.0540457,1.5548047,4.0
2.8729615,1.5044346,4.0
-0.9300399,1.9764025,6.0
-2.4841776,1.384404,4.0
-0.91102767,2.6568828,8.0
1.621614,1.831218,5.0
-0.44452858,2.3903,7.0
-5.9258776,2.6625433,8.0
0.58687353,2.4808211,7.0
1.4392369,1.335831,4.0
1.7249086,1.8173022,5.0
4.0743685,2.2374024,7.0
6.295003,2.8406262,10.0
2.737806,1.9387592,6.0
6.265645,1.4697225,4.0
-0.30191422,2.855174,10.0
-1.3922286,1.6576492,5.0
-0.65661955,2.737719,9.0
0.15412807,1.8233484,5.0
4.290853,2.0197244,6.0
3.95865,2.6976476,9.0
0.9960635,2.9722571,12.0
3.1558516,2.8837976,10.0
0.86231256,1.6505551,5.0
4.320176,2.4133143,7.0
4.850036,1.4844439,4.0
0.32538784,2.5270958,8.0
2.5861712,1.8306046,5.0
4.7039404,2.5797758,8.0
5.973536,1.6131611,5.0
3.506361,1.10197,2.0
3.3002,1.081394,2.0
4.6606083,2.4105592,7.0
-1.1511385,1.459482,4.0
-1.168535,1.4813628,4.0
0.0062235594,2.6030188,8.0
5.779897,2.8415265,10.0
2.872371,2.4606462,7.0
-0.77755356,2.7506657,9.0
6.370142,2.916482,11.0
4.190593,2.6702807,8.0
3.8544965,2.2101278,6.0
0.89012957,2.7201688,9.0
6.2219076,2.345871,7.0
1.0605416,1.2385374,3.0
0.5197226,2.4612985,7.0
2.8343856,1.4492317,4.0
6.0555415,1.7778814,5.0
1.096653,1.3449676,4.0
3.0065951,2.252182,7.0
2.3441577,2.969672,12.0
3.5291214,1.1361798,3.0
2.0448995,1.0760074,2.0
1.367732,1.0888047,2.0
2.4974484,1.3958721,4.0
0.96479297,2.0081143,6.0
-3.8096886,2.242138,7.0
0.06980443,2.1246386,6.0
1.6613219,2.6091065,8.0
3.8487618,1.8612665,5.0
4.8569922,2.107133,6.0
-1.5064497,2.273638,7.0
0.99190664,1.7035856,5.0
7.3312984,2.2873485,7.0
1.9080973,2.0977764,6.0
7.433769,1.1943717,3.0
-0.065602064,1.3817204,4.0
3.7267313,2.7109427,9.0
-0.75415635,2.1815467,6.0
5.599328,2.082746,6.0
3.7230408,1.4861039,4.0
-3.9865456,2.0005865,6.0
-2.6884751,2.5997722,8.0
4.113142,2.2108247,6.0
0.88115513,2.855713,10.0
2.3339245,1.4196984,4.0
4.5854793,1.6437538,5.0
-2.987794,2.1492395,6.0
0.7211174,1.6938281,5.0
0.4946618,1.3548515,4.0
3.087121,1.1613563,3.0
1.7475728,1.6106966,5.0
1.8443694,1.6351719,5.0
1.4662409,1.2588876,3.0
0.8749205,2.4815698,7.0
0.68434536,2.8520772,10.0
-0.35858536,1.6997669,5.0
-3.1166854,1.2463764,3.0
3.5464125,2.4445386,7.0
2.6017027,1.5726296,5.0
2.7918143,1.3210113,4.0
8.544582,2.7789183,9.0
-2.2618065,2.224559,7.0
2.192884,2.2457566,7.0
1.7641988,2.6354742,8.0
2.9128134,2.8777902,10.0
0.62592053,2.6335464,8.0
2.565189,1.8218968,5.0
0.31626034,1.2219088,3.0
-2.3851604,1.3014375,3.0
1.4243182,2.5924706,8.0
-1.2600236,2.7399988,9.0
-1.00525,1.4769857,4.0
2.941558,1.125306,3.0
-4.11283,2.458261,7.0
12.152674,1.1850896,3.0
-0.36451435,1.8152432,5.0
5.3479195,2.161521,6.0
2.8073168,2.8936777,10.0
-3.8472338,1.5294371,4.0
0.86334276,1.8807577,5.0
1.952944,1.6559083,5.0
8.51668,2.9676552,12.0
2.5038073,2.8948054,10.0
2.5922608,2.9580321,11.0
11.039715,1.6998594,5.0
4.3862195,2.1736124,6.0
-3.1165934,2.773305,9.0
4.5252457,1.7696035,5.0
7.555373,1.7945408,5.0
0.32597733,2.0532315,6.0
7.3832383,1.6443352,5.0
1.6543599,2.847869,10.0
-3.388873,2.0049462,6.0
5.285043,2.1132064,6.0
0.00903964,1.5251223,4.0
6.7607355,1.6686313,5.0
5.9822416,1.1412933,3.0
4.7515826,1.7224591,5.0
3.1806164,2.3923502,7.0
0.914556,1.7338614,5.0
0.6080506,1.4052644,4.0
1.252814,2.677326,8.0
7.231823,1.4123842,4.0
3.9750812,1.7911822,5.0
4.091947,1.9385898,6.0
0.855023,2.1222115,6.0
-4.0894146,2.9175904,11.0
1.0906224,2.377568,7.0
4.2013903,2.7114758,9.0
5.663556,2.5132113,8.0
1.8788961,2.0662472,6.0
-4.8014393,1.8747666,5.0
5.367893,1.1883762,3.0
3.3228216,2.312204,7.0
0.21280015,2.1235516,6.0
2.5253341,1.2639358,3.0
0.18704021,1.208607,3.0
7.51629,2.098912,6.0
2.9024115,2.3012183,7.0
6.0864463,1.7670026,5.0
6.918473,2.5193067,8.0
2.466499,1.7884309,5.0
6.351906,2.093173,6.0
5.1864605,2.5622382,8.0
1.9858975,2.398237,7.0
-1.5649569,1.641727,5.0
4.879519,1.0448407,2.0
4.91901,2.7615533,9.0
-0.5229144,1.803932,5.0
0.22258067,2.756604,9.0
1.21755,1.8935248,6.0
2.6667798,2.8370123,10.0
-4.3561325,1.4906855,4.0
2.6688347,1.7266396,5.0
-3.987636,2.0173829,6.0
1.6015292,1.6840644,5.0
0.4021318,2.5258873,8.0
-1.84741,1.1555887,3.0
4.324384,1.130495,3.0
6.184065,2.508996,8.0
-0.16815972,2.6471996,8.0
5.091692,2.714757,9.0
0.12809491,2.1615252,6.0
2.6642723,1.7281008,5.0
2.6770077,2.897079,10.0
0.44305098,2.4308424,7.0
-4.1879478,1.253478,3.0
-3.4189138,2.0660667,6.0
2.8457167,1.972142,6.0
2.202635,2.8917465,10.0
-1.3211362,1.8220477,5.0
8.262514,2.0410857,6.0
4.910113,2.7248728,9.0
4.9054856,2.0578523,6.0
3.445208,2.6100614,8.0
-0.67437935,1.0241774,1.0
4.6063986,2.2551777,7.0
2.125691,1.3662734,4.0
2.741817,2.675517,8.0
0.17653036,2.0602365,6.0
5.3348446,2.0292802,6.0
5.976416,2.8155713,9.0
3.6134958,1.2507137,3.0
6.510437,1.6382945,5.0
1.6597816,1.4634624,4.0
-2.3901176,1.7184391,5.0
-0.98089814,1.4099755,4.0
4.8115935,2.5985034,8.0
4.809604,1.4101474,4.0
0.71736693,2.8098574,9.0
-0.6684365,1.4834715,4.0
3.853314,1.3633361,4.0
2.176765,2.983829,13.0
5.0292287,2.3982172,7.0
6.83787,1.1546266,3.0
-2.8020234,1.6805066,5.0
0.817786,2.1643414,6.0
0.81486726,2.2469108,7.0
-0.7609377,2.1786277,6.0
3.6970215,2.0651088,6.0
4.953246,1.6149762,5.0
4.382757,1.8738928,5.0
9.150265,2.6595235,8.0
2.990951,1.1284735,3.0
5.4677925,2.152939,6.0
5.580432,2.9567099,11.0
-0.3993578,2.8234181,9.0
0.009335279,1.9812453,6.0
2.4101279,1.309655,4.0
8.294489,2.530498,8.0
0.5334368,1.2252572,3.0
5.4707937,1.8981764,6.0
-2.5069823,1.4184128,4.0
-1.0494113,2.6664505,8.0
5.305948,1.3267097,4.0
4.383027,2.4321418,7.0
1.593301,2.6668568,8.0
2.0134501,1.3182516,4.0
2.1895363,1.3826425,4.0
-0.45722222,2.1648703,6.0
3.2518673,1.5518196,4.0
0.48685968,2.0239828,6.0
2.8696277,1.5736879,5.0
1.0358684,1.2818965,3.0
0.17366993,2.1740007,6.0
0.4136629,1.1509945,3.0
-1.0542886,1.3224066,4.0
3.7371728,2.15923,6.0
0.7277305,2.8099875,9.0
2.375769,2.3712485,7.0
-0.56866455,2.7305436,9.0
3.8106375,1.149245,3.0
1.4471321,1.1991212,3.0
-0.005848646,1.0546285,2.0
-0.7458923,1.0748767,2.0
3.2092578,1.7532873,5.0
3.529013,2.9827044,13.0
-3.5711594,2.2677188,7.0
1.7557101,2.2991612,7.0
8.175104,2.3685002,7.0
-0.6654172,2.7330554,9.0
5.8789387,1.0655534,2.0
-0.80812025,2.4396663,7.0
0.73930144,2.7963696,9.0
3.8891091,2.0099034,6.0
1.0825948,2.7638316,9.0
1.2324111,2.921806,11.0
3.2220423,2.700488,9.0
5.3819246,1.8816304,5.0
1.8170444,1.8791047,5.0
0.46116734,2.6653643,8.0
1.7325788,2.2010365,6.0
5.666421,2.3488529,7.0
-1.6014385,1.4244293,4.0
6.876079,2.935812,11.0
4.6692276,1.7934859,5.0
0.76005363,2.1078515,6.0
4.182496,1.2479908,3.0
4.389126,1.8792211,5.0
-0.7806349,1.779017,5.0
0.3443389,1.0913416,2.0
0.0632596,1.1021956,2.0
6.3263636,2.6782684,8.0
0.859432,2.3941593,7.0
5.264868,1.2240888,3.0
1.9743187,1.1307309,3.0
5.9279003,2.2668371,7.0
0.85493183,2.8271484,9.0
0.03127289,1.830868,5.0
-0.61178875,1.461094,4.0
4.847914,2.5407085,8.0
-2.239572,2.3085012,7.0
2.3172638,1.1342655,3.0
1.8165333,1.5900915,5.0
5.6546407,1.0018499,0.0
4.9195523,1.4633121,4.0
1.4606133,2.2798266,7.0
-4.6900578,1.2498047,3.0
-1.6696188,2.7737956,9.0
6.964992,1.1127665,2.0
-1.0368524,1.3260449,4.0
3.9581635,1.4415257,4.0
3.7714963,2.925621,11.0
3.3184986,2.7123728,9.0
0.9907613,1.6366966,5.0
4.389977,1.3251619,4.0
0.288409,1.042012,2.0
-2.3091083,1.6144128,5.0
1.8734101,2.113018,6.0
2.273232,1.6516088,5.0
3.1056123,2.9769254,12.0
5.582047,1.3421139,4.0
-2.394884,1.7032275,5.0
0.81483614,2.425592,7.0
2.86165,1.7283458,5.0
4.7809067,2.0630355,6.0
-0.65604496,1.6268908,5.0
-0.739238,1.4864771,4.0
0.10913849,2.3716357,7.0
2.8654735,1.4491775,4.0
4.912071,1.7516291,5.0
3.3960435,1.6945503,5.0
6.8147516,2.988978,13.0
2.7028086,1.1113064,2.0
-2.7043242,2.5596724,8.0
0.044780254,1.410265,4.0
-0.14077497,2.5324135,8.0
3.949043,2.795,9.0
3.1450326,1.1417565,3.0
3.5701275,1.9539592,6.0
0.53735924,1.5579712,4.0
7.54937,1.525911,4.0
1.2744734,2.6558623,8.0
0.3743055,2.733542,9.0
-1.9419796,2.768394,9.0
5.238038,1.8917501,6.0
5.162394,1.6882998,5.0
4.398604,1.7276454,5.0
8.044126,1.3019557,3.0
-0.9616358,2.6484861,8.0
1.4512471,2.954637,11.0
1.6233667,2.0117507,6.0
2.0326664,1.7048745,5.0
-0.23727322,1.8382666,5.0
-0.55244374,1.7779698,5.0
5.568002,2.0147772,6.0
-1.0253022,1.524818,4.0
-1.4874349,1.6065567,5.0
5.621894,1.7820388,5.0
-1.2090199,2.193645,6.0
0.7353231,2.4630027,7.0
7.1783824,2.9059958,10.0
-1.891089,2.2366867,7.0
3.3898401,1.8133024,5.0
5.593721,1.0223879,1.0
5.939746,1.2744746,3.0
0.20731139,2.4931626,8.0
7.501176,2.5197258,8.0
0.74313116,1.5894625,5.0
-1.2347174,1.8749292,5.0
3.8798678,1.9467673,6.0
2.8006477,2.3933854,7.0
-0.20915198,1.887126,5.0
2.9126785,2.984355,13.0
4.253404,2.964344,12.0
1.0029762,1.1706804,3.0
-0.7417619,1.7361628,5.0
5.428694,2.1195397,6.0
1.1188157,1.2141119,3.0
-3.6380568,2.3208447,7.0
1.080727,1.0628111,2.0
3.6491404,1.987014,6.0
6.4310613,2.8353453,10.0
0.17039871,2.6658187,8.0
-0.8922024,2.0899246,6.0
3.6988964,2.4447212,7.0
0.8091581,2.8853927,10.0
0.2602527,1.2305914,3.0
4.603002,1.6492283,5.0
6.9919033,1.6629069,5.0
7.036187,2.5015445,8.0
1.5024754,2.0115113,6.0
-0.25604653,2.5521686,8.0
2.73116,2.6717248,8.0
-4.4407077,1.2152406,3.0
6.3070993,2.3500652,7.0
-0.8776741,1.9568559,6.0
-0.5912621,2.4830647,7.0
5.98968,1.856123,5.0
1.1232221,1.5996267,5.0
0.24385524,1.6686023,5.0
-0.6942377,1.9740958,6.0
1.6026165,2.4834332,7.0
-0.06099558,1.7726727,5.0
0.02834642,2.3115525,7.0
2.9924204,1.720032,5.0
-0.16256595,2.7822516,9.0
0.7816665,2.855969,10.0
5.309656,2.3089085,7.0
1.8279698,1.9636129,6.0
-1.2024736,1.3620821,4.0
-0.78250647,2.4812248,7.0
1.33571,1.6092463,5.0
3.460722,1.9088054,6.0
2.7503538,1.3952792,4.0
1.8518329,2.6387153,8.0
-1.7315016,1.0964308,2.0
0.32806087,2.5262241,8.0
2.6274283,1.0328202,1.0
3.8290904,1.1213744,2.0
-0.31593418,1.6206198,5.0
4.1564207,2.0577693,6.0
1.524334,2.0349197,6.0
2.3327398,2.3868537,7.0
1.07253,1.5878639,5.0
2.4613073,2.407985,7.0
1.2007129,1.0539895,2.0
4.0853176,1.5250535,4.0
0.3380654,1.0458,2.0
5.047283,1.6096346,5.0
0.5802716,1.0074401,1.0
-0.15158296,2.0186198,6.0
2.2989035,1.2029387,3.0
0.5079818,2.5509963,8.0
9.25078,2.9778285,12.0
-7.077303,2.983911,13.0
-0.81264806,1.3190445,4.0
-3.273911,1.1523759,3.0
0.964069,2.0778472,6.0
3.6478822,2.5799346,8.0
2.1497674,1.9041109,6.0
4.3733635,2.1793406,6.0
-0.86396813,1.7176595,5.0
-1.097244,1.2727503,3.0
0.7465775,2.1634288,6.0
2.4106116,1.8801688,5.0
0.34662414,1.712076,5.0
1.6051627,1.642843,5.0
0.45226812,2.6262486,8.0
-0.41228294,1.635021,5.0
-0.16013718,2.6650767,8.0
2.2120156,2.422966,7.0
-2.8446097,2.8955352,10.0
2.9436188,1.8043278,5.0
2.023831,2.0691762,6.0
5.2192817,1.4539496,4.0
2.6585536,1.456319,4.0
1.3063204,1.9638978,6.0
-2.0293264,2.5571327,8.0
6.661999,1.2459823,3.0
4.178437,1.4801383,4.0
2.792889,2.7142434,9.0
2.916594,1.7435007,5.0
-4.3857374,1.8328574,5.0
-1.1542263,1.5630767,4.0
6.3094487,1.2516263,3.0
0.7618594,2.0935273,6.0
-2.3107724,2.6066904,8.0
4.205367,1.3348943,4.0
6.051192,1.88832,5.0
2.570805,2.2568924,7.0
1.5391252,1.820605,5.0
2.716076,2.8767512,10.0
-0.99762774,1.7095938,5.0
-2.9281745,2.3037934,7.0
2.3552308,1.4468861,4.0
0.2508285,1.8850273,5.0
7.4363055,2.5549128,8.0
6.157368,2.300872,7.0
3.3678956,2.078104,6.0
6.5966115,1.5187335,4.0
8.415366,1.5108582,4.0
2.3839612,2.6644864,8.0
-0.6534729,1.5587058,4.0
0.9544686,2.8680177,10.0
10.290998,1.103266,2.0
0.47218156,1.7288256,5.0
-3.9004016,2.0345762,6.0
-0.56047726,2.9812646,12.0
-2.7962966,1.3760843,4.0
4.806674,2.9663696,12.0
-3.0253592,1.1080663,2.0
2.5809412,2.3882887,7.0
5.583047,1.0444497,2.0
1.9361422,1.2981915,3.0
10.3582535,1.785992,5.0
2.8219643,1.0571222,2.0
2.6476572,1.909482,6.0
1.0733552,2.931604,11.0
6.176095,2.9081008,10.0
1.0198891,2.721895,9.0
10.905226,1.722298,5.0
2.5951457,2.162649,6.0
-1.6071115,2.7435071,9.0
-1.0539184,2.5193095,8.0
4.652502,1.6847438,5.0
2.5424073,1.5809331,5.0
-4.487582,1.4425969,4.0
0.78596365,1.8712093,5.0
1.4753045,1.7743459,5.0
3.1200948,1.1143043,2.0
5.0775247,1.0319004,1.0
